  
       XFOIL         Version 6.96
  
 Calculated polar for: AH 93-W-480B                                    
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -0.9713   0.18844   0.17878   0.1268   0.9990   0.4492
 -12.750  -1.0419   0.17352   0.16373   0.1312   0.9990   0.4647
 -12.500  -1.6025   0.10087   0.08997   0.2058   0.9990   0.5317
 -12.250  -1.5208   0.10475   0.09402   0.1933   0.9990   0.5325
 -12.000  -1.4364   0.10956   0.09900   0.1810   0.9990   0.5330
 -11.750  -1.3651   0.11348   0.10305   0.1716   0.9990   0.5334
 -11.500  -1.6198   0.08961   0.07847   0.2249   0.9990   0.5559
 -11.250  -1.5267   0.09347   0.08257   0.2086   0.9990   0.5575
 -11.000  -1.4369   0.09786   0.08717   0.1938   0.9990   0.5587
 -10.750  -1.3631   0.10124   0.09070   0.1827   0.9990   0.5598
 -10.500  -1.6019   0.08197   0.07071   0.2391   0.9990   0.5800
 -10.250  -1.5115   0.08503   0.07401   0.2223   0.9990   0.5822
 -10.000  -1.4253   0.08841   0.07760   0.2072   0.9990   0.5841
  -9.750  -1.3467   0.09171   0.08109   0.1942   0.9990   0.5862
  -9.500  -1.5630   0.07617   0.06486   0.2497   0.9990   0.6046
  -9.250  -1.4662   0.07917   0.06814   0.2308   0.9990   0.6071
  -9.000  -1.3831   0.08193   0.07112   0.2157   0.9990   0.6095
  -8.750  -1.3158   0.08401   0.07336   0.2045   0.9990   0.6124
  -8.500  -1.5051   0.07165   0.06038   0.2564   0.9990   0.6297
  -8.250  -1.4037   0.07458   0.06361   0.2358   0.9990   0.6326
  -8.000  -1.3154   0.07744   0.06674   0.2190   0.9990   0.6354
  -7.750  -1.2493   0.07930   0.06876   0.2078   0.9990   0.6387
  -7.500  -1.4151   0.06885   0.05779   0.2550   0.9990   0.6558
  -7.250  -1.3170   0.07150   0.06073   0.2349   0.9990   0.6586
  -7.000  -1.2316   0.07403   0.06351   0.2184   0.9990   0.6616
  -6.750  -1.1670   0.07576   0.06543   0.2072   0.9990   0.6655
  -6.500  -1.3096   0.06719   0.05643   0.2489   0.9990   0.6823
  -6.250  -1.2266   0.06974   0.05926   0.2321   0.9990   0.6855
  -6.000  -1.1728   0.07239   0.06219   0.2219   0.9940   0.6887
  -5.750  -1.0893   0.07370   0.06361   0.2060   0.9870   0.6939
  -5.500  -1.1689   0.06706   0.05659   0.2320   0.9791   0.7097
  -5.250  -1.0559   0.06904   0.05877   0.2080   0.9673   0.7129
  -5.000  -0.9548   0.07118   0.06103   0.1873   0.9490   0.7162
  -4.750  -1.0534   0.06417   0.05360   0.2188   0.9392   0.7342
  -4.500  -0.9697   0.06629   0.05589   0.2026   0.9156   0.7373
  -4.250  -0.8868   0.06881   0.05854   0.1868   0.8944   0.7398
  -4.000  -0.8179   0.07102   0.06082   0.1751   0.8758   0.7429
  -3.750  -0.9084   0.06465   0.05416   0.2045   0.8681   0.7614
  -3.500  -0.8265   0.06711   0.05674   0.1891   0.8516   0.7638
  -3.250  -0.7471   0.06963   0.05939   0.1742   0.8340   0.7660
  -3.000  -0.8314   0.06377   0.05324   0.2024   0.8285   0.7853
  -2.750  -0.7523   0.06602   0.05559   0.1875   0.8146   0.7874
  -2.500  -0.6672   0.06879   0.05850   0.1711   0.7982   0.7890
  -2.250  -0.5966   0.07115   0.06086   0.1590   0.7862   0.7907
  -2.000  -0.5240   0.07370   0.06355   0.1460   0.7714   0.7924
  -1.750  -0.4585   0.07599   0.06587   0.1352   0.7590   0.7941
  -1.500  -0.4039   0.07774   0.06760   0.1274   0.7483   0.7969
  -1.250  -0.4240   0.07403   0.06385   0.1375   0.7409   0.8131
  -1.000  -0.4539   0.07003   0.05975   0.1506   0.7338   0.8312
  -0.750  -0.3731   0.07307   0.06282   0.1359   0.7210   0.8299
  -0.500  -0.2965   0.07628   0.06606   0.1223   0.7097   0.8287
  -0.250  -0.2222   0.07933   0.06923   0.1092   0.6966   0.8271
   0.000  -0.1923   0.07907   0.06894   0.1073   0.6876   0.8342
   0.250  -0.1351   0.08104   0.07082   0.0990   0.6781   0.8351
   0.500  -0.0792   0.08294   0.07284   0.0906   0.6669   0.8363
   0.750  -0.0267   0.08449   0.07442   0.0832   0.6558   0.8380
   1.000   0.0223   0.08575   0.07562   0.0770   0.6471   0.8405
   1.250   0.0276   0.08374   0.07348   0.0807   0.6407   0.8537
   1.500   0.0805   0.08534   0.07522   0.0729   0.6300   0.8551
   1.750   0.1305   0.08659   0.07649   0.0662   0.6200   0.8570
   2.000   0.1758   0.08742   0.07725   0.0608   0.6117   0.8605
   2.250   0.1927   0.08638   0.07608   0.0616   0.6051   0.8711
   2.500   0.2434   0.08772   0.07758   0.0544   0.5946   0.8730
   2.750   0.2891   0.08849   0.07835   0.0486   0.5851   0.8764
   3.000   0.3128   0.08781   0.07757   0.0481   0.5786   0.8859
   3.250   0.3609   0.08879   0.07849   0.0417   0.5708   0.8882
   3.500   0.4011   0.08927   0.07910   0.0367   0.5608   0.8926
