  
       XFOIL         Version 6.96
  
 Calculated polar for: AH 81-K-144 W-F KLAPPE                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -11.250  -0.3576   0.11756   0.11063  -0.0180   0.3484   0.2377
 -11.000  -0.3069   0.11467   0.10768  -0.0177   0.3436   0.2387
 -10.750  -0.2677   0.11238   0.10533  -0.0180   0.3383   0.2400
 -10.500  -0.2346   0.11058   0.10346  -0.0187   0.3346   0.2420
 -10.250  -0.3109   0.11046   0.10337  -0.0255   0.3389   0.2558
 -10.000  -0.2704   0.10629   0.09912  -0.0256   0.3343   0.2566
  -9.750  -0.2312   0.10344   0.09615  -0.0268   0.3300   0.2573
  -9.500  -0.1902   0.10095   0.09354  -0.0298   0.3253   0.2581
  -9.250  -0.1621   0.09899   0.09157  -0.0302   0.3227   0.2592
  -9.000  -0.1342   0.09719   0.08976  -0.0311   0.3201   0.2608
  -8.750  -0.1079   0.09565   0.08819  -0.0321   0.3174   0.2636
  -8.500  -0.1775   0.09410   0.08667  -0.0386   0.3197   0.2760
  -8.250  -0.1422   0.09131   0.08383  -0.0391   0.3172   0.2766
  -8.000  -0.1103   0.08906   0.08155  -0.0399   0.3139   0.2772
  -7.750  -0.0784   0.08710   0.07953  -0.0409   0.3115   0.2779
  -7.500  -0.0470   0.08532   0.07769  -0.0422   0.3092   0.2789
  -7.250  -0.0163   0.08369   0.07599  -0.0442   0.3073   0.2800
  -7.000   0.0170   0.08217   0.07443  -0.0475   0.3047   0.2813
  -6.750   0.0377   0.08072   0.07301  -0.0480   0.3037   0.2832
  -6.500  -0.0406   0.07872   0.07103  -0.0541   0.3051   0.2965
  -6.250  -0.0101   0.07641   0.06875  -0.0535   0.3038   0.2971
  -6.000   0.0195   0.07465   0.06703  -0.0533   0.3024   0.2977
  -5.750   0.0454   0.07316   0.06557  -0.0533   0.3011   0.2983
  -5.500   0.0728   0.07184   0.06428  -0.0531   0.2990   0.2991
  -5.250   0.0991   0.07074   0.06320  -0.0529   0.2972   0.3001
  -5.000   0.1222   0.06963   0.06211  -0.0527   0.2951   0.3014
  -4.750  -0.0161   0.06693   0.05951  -0.0505   0.2986   0.3179
  -4.500   0.0175   0.06480   0.05743  -0.0506   0.2962   0.3185
  -4.250   0.0520   0.06319   0.05584  -0.0509   0.2942   0.3191
  -4.000   0.0821   0.06208   0.05476  -0.0506   0.2930   0.3196
  -3.750   0.1097   0.06114   0.05383  -0.0500   0.2915   0.3203
  -3.500   0.1352   0.06039   0.05309  -0.0491   0.2900   0.3211
  -3.250   0.1585   0.05973   0.05243  -0.0481   0.2886   0.3221
  -3.000   0.1788   0.05915   0.05188  -0.0469   0.2876   0.3235
  -2.750   0.1918   0.05853   0.05128  -0.0454   0.2866   0.3251
  -2.500   0.1974   0.05828   0.05108  -0.0434   0.2851   0.3274
  -2.250   0.1842   0.05774   0.05062  -0.0398   0.2848   0.3317
  -2.000   0.1134   0.05386   0.04670  -0.0346   0.2860   0.3431
  -1.750   0.0185   0.04157   0.03346  -0.0307   0.2878   0.2952
  -1.500   0.0334   0.04014   0.03206  -0.0292   0.2869   0.2933
  -1.250   0.0466   0.03959   0.03146  -0.0274   0.2856   0.2918
  -1.000   0.0582   0.03902   0.03090  -0.0251   0.2841   0.2905
  -0.750   0.0712   0.03792   0.02980  -0.0227   0.2826   0.2893
  -0.500   0.0849   0.03722   0.02910  -0.0204   0.2808   0.2884
  -0.250   0.0987   0.03668   0.02854  -0.0181   0.2791   0.2875
   0.000   0.1131   0.03633   0.02816  -0.0159   0.2775   0.2870
   0.250   0.1292   0.03584   0.02762  -0.0138   0.2752   0.2865
   0.500   0.1473   0.03538   0.02706  -0.0120   0.2730   0.2862
   0.750   0.1661   0.03506   0.02666  -0.0103   0.2715   0.2860
   1.000   0.1878   0.03463   0.02609  -0.0090   0.2698   0.2859
   1.250   0.2081   0.03439   0.02574  -0.0075   0.2684   0.2859
   1.500   0.2281   0.03441   0.02568  -0.0060   0.2672   0.2861
   1.750   0.2462   0.03488   0.02609  -0.0043   0.2662   0.2863
   2.000   0.2587   0.03568   0.02694  -0.0018   0.2648   0.2865
   2.250   0.2701   0.03595   0.02734   0.0011   0.2635   0.2868
   2.500   0.2788   0.03658   0.02812   0.0042   0.2616   0.2870
   2.750   0.2866   0.03744   0.02910   0.0073   0.2600   0.2872
   3.000   0.2940   0.03825   0.03002   0.0104   0.2579   0.2878
   3.250   0.2986   0.03943   0.03130   0.0136   0.2567   0.2879
   3.500   0.3071   0.04022   0.03214   0.0164   0.2549   0.2889
   3.750   0.3184   0.04082   0.03276   0.0188   0.2533   0.2894
   4.000   0.3358   0.04106   0.03297   0.0206   0.2520   0.2903
   4.250   0.3515   0.04151   0.03340   0.0225   0.2509   0.2916
   4.500   0.3843   0.04095   0.03269   0.0227   0.2497   0.2928
   4.750   0.4101   0.04090   0.03256   0.0234   0.2487   0.2937
   5.000   0.4342   0.04118   0.03274   0.0243   0.2475   0.2946
   5.250   0.3853   0.04482   0.03671   0.0328   0.2447   0.2943
   5.500   0.1166   0.06472   0.05711   0.0460   0.2452   0.2900
   5.750   0.0939   0.07011   0.06249   0.0446   0.2454   0.2898
