  
       XFOIL         Version 6.96
  
 Calculated polar for: AH 81-K-144 W-F KLAPPE                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.000 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -14.750  -0.8269   0.08933   0.08392  -0.0138   0.2894   0.0783
 -14.500  -0.8313   0.08551   0.08006  -0.0155   0.2885   0.0799
 -14.250  -0.8473   0.08029   0.07484  -0.0182   0.2876   0.0837
 -14.000  -0.8474   0.07714   0.07165  -0.0196   0.2869   0.0841
 -13.750  -0.8776   0.07035   0.06483  -0.0232   0.2865   0.0874
 -13.250  -1.2250   0.02318   0.01648  -0.0556   0.2987   0.0704
 -13.000  -1.2210   0.02151   0.01478  -0.0542   0.2976   0.0778
 -12.750  -1.2058   0.02060   0.01382  -0.0531   0.2959   0.0817
 -12.500  -1.1887   0.01944   0.01262  -0.0526   0.2933   0.0875
 -12.250  -1.1624   0.01869   0.01182  -0.0531   0.2908   0.0914
 -12.000  -1.1395   0.01783   0.01093  -0.0530   0.2882   0.0962
 -11.750  -1.1255   0.01647   0.00957  -0.0518   0.2861   0.1102
 -11.500  -1.1282   0.01405   0.00758  -0.0487   0.2846   0.1791
 -11.250  -1.0984   0.01404   0.00754  -0.0486   0.2814   0.1847
 -11.000  -1.0690   0.01402   0.00746  -0.0484   0.2791   0.1870
 -10.750  -1.0412   0.01394   0.00734  -0.0479   0.2779   0.1880
 -10.500  -1.0133   0.01387   0.00722  -0.0474   0.2764   0.1886
 -10.250  -0.9841   0.01392   0.00723  -0.0471   0.2744   0.1897
 -10.000  -0.9581   0.01374   0.00700  -0.0463   0.2727   0.1900
  -9.750  -0.9327   0.01355   0.00678  -0.0454   0.2704   0.1912
  -9.500  -0.9068   0.01346   0.00670  -0.0446   0.2684   0.1942
  -9.250  -0.8808   0.01330   0.00647  -0.0438   0.2662   0.1940
  -9.000  -0.8537   0.01328   0.00644  -0.0431   0.2638   0.1957
  -8.750  -0.8273   0.01319   0.00631  -0.0423   0.2614   0.1962
  -8.500  -0.8010   0.01309   0.00618  -0.0415   0.2599   0.1967
  -8.250  -0.7748   0.01300   0.00606  -0.0406   0.2591   0.1972
  -8.000  -0.7487   0.01290   0.00593  -0.0397   0.2580   0.1976
  -7.750  -0.7226   0.01279   0.00579  -0.0388   0.2566   0.1979
  -7.500  -0.6964   0.01270   0.00567  -0.0379   0.2550   0.1983
  -7.250  -0.6703   0.01260   0.00554  -0.0371   0.2532   0.1987
  -7.000  -0.6439   0.01253   0.00544  -0.0362   0.2514   0.1992
  -6.750  -0.6176   0.01247   0.00533  -0.0353   0.2484   0.1998
  -6.500  -0.5915   0.01238   0.00520  -0.0344   0.2453   0.2000
  -6.250  -0.5653   0.01231   0.00508  -0.0335   0.2417   0.2003
  -6.000  -0.5388   0.01225   0.00501  -0.0326   0.2407   0.2009
  -5.750  -0.5124   0.01218   0.00491  -0.0317   0.2391   0.2014
  -5.500  -0.4859   0.01213   0.00484  -0.0308   0.2372   0.2019
  -5.250  -0.4597   0.01203   0.00471  -0.0299   0.2351   0.2020
  -5.000  -0.4332   0.01199   0.00463  -0.0290   0.2328   0.2023
  -4.750  -0.4067   0.01194   0.00455  -0.0281   0.2301   0.2027
  -4.500  -0.3803   0.01189   0.00446  -0.0272   0.2273   0.2030
  -4.000  -0.3275   0.01178   0.00429  -0.0254   0.2234   0.2033
  -3.750  -0.3008   0.01175   0.00424  -0.0245   0.2218   0.2036
  -3.500  -0.2741   0.01172   0.00419  -0.0236   0.2206   0.2039
  -3.250  -0.2476   0.01166   0.00411  -0.0227   0.2191   0.2040
  -3.000  -0.2211   0.01160   0.00402  -0.0218   0.2176   0.2040
  -2.750  -0.1946   0.01156   0.00395  -0.0209   0.2159   0.2041
  -2.500  -0.1680   0.01151   0.00388  -0.0201   0.2144   0.2041
  -2.250  -0.1414   0.01147   0.00381  -0.0192   0.2128   0.2042
  -2.000  -0.1147   0.01144   0.00375  -0.0183   0.2109   0.2042
  -1.750  -0.0879   0.01142   0.00371  -0.0175   0.2096   0.2043
  -1.500  -0.0612   0.01141   0.00367  -0.0166   0.2080   0.2043
  -1.250  -0.0342   0.01138   0.00364  -0.0158   0.2072   0.2044
  -1.000  -0.0071   0.01135   0.00360  -0.0150   0.2066   0.2044
  -0.750   0.0201   0.01134   0.00358  -0.0142   0.2061   0.2045
  -0.500   0.0474   0.01132   0.00356  -0.0135   0.2055   0.2046
  -0.250   0.0748   0.01131   0.00355  -0.0128   0.2049   0.2046
   0.250   0.1298   0.01131   0.00352  -0.0114   0.2019   0.2048
   0.500   0.1574   0.01131   0.00352  -0.0107   0.2004   0.2049
   0.750   0.1850   0.01134   0.00353  -0.0101   0.1983   0.2050
   1.000   0.2127   0.01137   0.00353  -0.0094   0.1965   0.2051
   1.250   0.2405   0.01139   0.00354  -0.0088   0.1945   0.2054
   1.500   0.2684   0.01142   0.00355  -0.0083   0.1924   0.2058
   1.750   0.2966   0.01143   0.00357  -0.0078   0.1912   0.2063
   2.000   0.3254   0.01143   0.00358  -0.0073   0.1907   0.2069
   2.250   0.3541   0.01145   0.00361  -0.0069   0.1900   0.2070
   2.500   0.3831   0.01147   0.00364  -0.0066   0.1892   0.2076
   2.750   0.4123   0.01149   0.00367  -0.0063   0.1881   0.2085
   3.000   0.4415   0.01153   0.00372  -0.0060   0.1874   0.2092
   3.250   0.4709   0.01157   0.00377  -0.0057   0.1853   0.2100
   3.500   0.5004   0.01162   0.00382  -0.0055   0.1831   0.2109
   3.750   0.5300   0.01168   0.00389  -0.0053   0.1805   0.2119
   4.000   0.5596   0.01177   0.00396  -0.0052   0.1772   0.2133
   4.250   0.5893   0.01185   0.00404  -0.0050   0.1743   0.2134
   4.500   0.6194   0.01193   0.00413  -0.0050   0.1716   0.2147
   4.750   0.6487   0.01209   0.00425  -0.0049   0.1630   0.2159
   5.000   0.6784   0.01225   0.00439  -0.0048   0.1579   0.2169
   5.250   0.7071   0.01253   0.00462  -0.0047   0.1482   0.2179
   5.500   0.7371   0.01269   0.00477  -0.0047   0.1442   0.2192
   5.750   0.7662   0.01295   0.00502  -0.0047   0.1374   0.2208
   6.000   0.7911   0.01368   0.00562  -0.0042   0.1124   0.2214
   6.500   0.8501   0.01442   0.00635  -0.0045   0.0991   0.2273
   6.750   0.8819   0.01465   0.00660  -0.0050   0.0981   0.2300
   7.000   0.9132   0.01485   0.00683  -0.0054   0.0976   0.2330
   7.250   0.9429   0.01515   0.00713  -0.0056   0.0959   0.2353
   7.500   0.9722   0.01539   0.00740  -0.0056   0.0951   0.2373
   7.750   1.0010   0.01564   0.00767  -0.0055   0.0943   0.2382
   8.000   1.0295   0.01589   0.00794  -0.0054   0.0938   0.2393
   8.250   1.0581   0.01615   0.00823  -0.0054   0.0933   0.2423
   8.500   1.0863   0.01640   0.00852  -0.0053   0.0928   0.2446
   8.750   1.1140   0.01667   0.00882  -0.0050   0.0925   0.2468
   9.000   1.1410   0.01696   0.00914  -0.0048   0.0921   0.2487
   9.250   1.1677   0.01725   0.00947  -0.0044   0.0917   0.2513
   9.500   1.1938   0.01758   0.00983  -0.0040   0.0913   0.2526
   9.750   1.2198   0.01789   0.01017  -0.0036   0.0911   0.2545
  10.000   1.2454   0.01821   0.01054  -0.0031   0.0908   0.2557
  10.250   1.2704   0.01856   0.01092  -0.0025   0.0904   0.2566
  10.500   1.2951   0.01892   0.01132  -0.0019   0.0905   0.2574
  10.750   1.3196   0.01931   0.01175  -0.0014   0.0901   0.2597
