  
       XFOIL         Version 6.96
  
 Calculated polar for: AH 79-K-135/20 B                                
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -8.500  -0.3558   0.05100   0.04740  -0.0962   0.7940   0.0243
  -8.250  -0.3841   0.04467   0.04082  -0.0927   0.7924   0.0249
  -8.000  -0.3761   0.04227   0.03838  -0.0915   0.7912   0.0254
  -7.750  -0.3658   0.04057   0.03661  -0.0903   0.7898   0.0259
  -6.500  -0.3198   0.02302   0.01718  -0.0776   0.7820   0.0170
  -6.250  -0.2989   0.01977   0.01336  -0.0759   0.7804   0.0146
  -6.000  -0.2745   0.01882   0.01224  -0.0752   0.7789   0.0143
  -5.750  -0.2505   0.01790   0.01121  -0.0746   0.7776   0.0143
  -5.500  -0.2272   0.01699   0.01021  -0.0738   0.7763   0.0143
  -5.250  -0.2052   0.01613   0.00927  -0.0728   0.7750   0.0146
  -5.000  -0.1832   0.01549   0.00860  -0.0719   0.7734   0.0150
  -4.750  -0.1603   0.01495   0.00805  -0.0712   0.7713   0.0158
  -4.500  -0.1365   0.01452   0.00759  -0.0706   0.7691   0.0168
  -4.250  -0.1120   0.01416   0.00717  -0.0700   0.7672   0.0183
  -4.000  -0.0878   0.01371   0.00668  -0.0694   0.7654   0.0212
  -3.750  -0.0633   0.01329   0.00634  -0.0688   0.7638   0.0351
  -3.500  -0.0390   0.01289   0.00607  -0.0683   0.7623   0.0732
  -3.250  -0.0139   0.01261   0.00589  -0.0680   0.7610   0.1065
  -3.000   0.0089   0.01218   0.00576  -0.0675   0.7589   0.1771
  -2.750   0.0273   0.01134   0.00558  -0.0664   0.7560   0.3444
  -2.500   0.0412   0.01021   0.00538  -0.0643   0.7534   0.5845
  -2.250   0.0610   0.00974   0.00539  -0.0625   0.7513   0.7186
  -2.000   0.0865   0.00966   0.00539  -0.0618   0.7496   0.7702
  -1.750   0.1132   0.00966   0.00539  -0.0613   0.7481   0.7983
  -1.500   0.1402   0.00972   0.00542  -0.0609   0.7467   0.8190
  -1.250   0.1659   0.00983   0.00552  -0.0604   0.7439   0.8333
  -1.000   0.1917   0.00992   0.00560  -0.0598   0.7407   0.8464
  -0.750   0.2175   0.01002   0.00567  -0.0591   0.7382   0.8585
  -0.500   0.2437   0.01006   0.00569  -0.0584   0.7361   0.8675
  -0.250   0.2691   0.01012   0.00573  -0.0574   0.7343   0.8791
   0.000   0.2939   0.01020   0.00576  -0.0563   0.7327   0.8910
   0.250   0.3168   0.01028   0.00586  -0.0549   0.7297   0.8981
   0.500   0.3410   0.01028   0.00587  -0.0541   0.7259   0.9055
   0.750   0.3665   0.01020   0.00578  -0.0533   0.7232   0.9101
   1.000   0.3936   0.01008   0.00563  -0.0531   0.7210   0.9152
