  
       XFOIL         Version 6.96
  
 Calculated polar for: AG24 Bubble Dancer DLG by Mark Drela            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.000 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.500  -0.5584   0.11302   0.11142   0.0077   1.0000   0.0028
 -10.250  -0.5578   0.10819   0.10660   0.0055   1.0000   0.0029
  -9.250  -0.7208   0.02777   0.02520  -0.0569   1.0000   0.0031
  -9.000  -0.7041   0.02415   0.02118  -0.0580   1.0000   0.0032
  -8.750  -0.6841   0.02163   0.01834  -0.0584   1.0000   0.0033
  -8.500  -0.6627   0.01965   0.01608  -0.0585   1.0000   0.0034
  -8.250  -0.6407   0.01804   0.01424  -0.0583   1.0000   0.0035
  -8.000  -0.6167   0.01666   0.01263  -0.0583   0.9994   0.0036
  -7.750  -0.5857   0.01539   0.01114  -0.0597   0.9965   0.0037
  -7.500  -0.5541   0.01431   0.00989  -0.0610   0.9938   0.0038
  -7.250  -0.5239   0.01349   0.00893  -0.0619   0.9893   0.0039
  -7.000  -0.4924   0.01288   0.00823  -0.0629   0.9849   0.0041
  -6.750  -0.4613   0.01233   0.00759  -0.0638   0.9800   0.0042
  -6.500  -0.4318   0.01131   0.00640  -0.0645   0.9732   0.0044
  -6.250  -0.4025   0.01053   0.00547  -0.0650   0.9661   0.0048
  -6.000  -0.3744   0.01007   0.00495  -0.0651   0.9569   0.0051
  -5.750  -0.3470   0.00970   0.00452  -0.0650   0.9466   0.0055
  -5.500  -0.3201   0.00937   0.00412  -0.0647   0.9355   0.0060
  -5.250  -0.2932   0.00908   0.00375  -0.0644   0.9235   0.0065
  -5.000  -0.2663   0.00883   0.00342  -0.0641   0.9106   0.0068
  -4.750  -0.2392   0.00851   0.00299  -0.0639   0.8969   0.0076
  -4.500  -0.2120   0.00827   0.00269  -0.0636   0.8827   0.0089
  -4.250  -0.1845   0.00810   0.00245  -0.0635   0.8680   0.0102
  -4.000  -0.1569   0.00792   0.00220  -0.0633   0.8530   0.0125
  -3.750  -0.1291   0.00775   0.00199  -0.0632   0.8377   0.0159
  -3.500  -0.1012   0.00761   0.00178  -0.0632   0.8221   0.0208
  -3.250  -0.0733   0.00746   0.00161  -0.0631   0.8061   0.0297
  -3.000  -0.0453   0.00730   0.00144  -0.0631   0.7897   0.0462
  -2.750  -0.0173   0.00714   0.00130  -0.0631   0.7730   0.0680
  -2.500   0.0109   0.00697   0.00116  -0.0632   0.7555   0.1001
  -2.250   0.0390   0.00679   0.00104  -0.0633   0.7373   0.1379
  -2.000   0.0671   0.00664   0.00095  -0.0634   0.7187   0.1804
  -1.750   0.0952   0.00649   0.00087  -0.0635   0.6996   0.2265
  -1.500   0.1234   0.00640   0.00081  -0.0636   0.6795   0.2658
  -1.250   0.1516   0.00633   0.00077  -0.0637   0.6593   0.3014
  -1.000   0.1798   0.00626   0.00074  -0.0638   0.6380   0.3427
  -0.750   0.2080   0.00623   0.00072  -0.0639   0.6165   0.3789
  -0.500   0.2361   0.00621   0.00071  -0.0640   0.5947   0.4142
  -0.250   0.2643   0.00621   0.00072  -0.0641   0.5729   0.4496
   0.000   0.2924   0.00621   0.00074  -0.0641   0.5507   0.4857
   0.250   0.3206   0.00621   0.00076  -0.0642   0.5289   0.5221
   0.500   0.3487   0.00623   0.00080  -0.0643   0.5071   0.5585
   0.750   0.3767   0.00625   0.00084  -0.0644   0.4850   0.5965
   1.000   0.4047   0.00628   0.00090  -0.0644   0.4646   0.6354
   1.250   0.4326   0.00631   0.00096  -0.0644   0.4431   0.6760
   1.500   0.4603   0.00634   0.00104  -0.0644   0.4224   0.7192
   1.750   0.4878   0.00637   0.00113  -0.0643   0.4019   0.7638
   2.000   0.5148   0.00642   0.00122  -0.0641   0.3823   0.8072
   2.250   0.5413   0.00645   0.00132  -0.0637   0.3628   0.8495
   2.500   0.5663   0.00649   0.00141  -0.0630   0.3431   0.8955
   2.750   0.5923   0.00648   0.00146  -0.0624   0.3238   1.0000
   3.000   0.6202   0.00668   0.00157  -0.0625   0.3034   1.0000
   3.250   0.6480   0.00688   0.00170  -0.0625   0.2835   1.0000
   3.500   0.6757   0.00710   0.00184  -0.0625   0.2626   1.0000
   3.750   0.7032   0.00733   0.00198  -0.0625   0.2421   1.0000
   4.000   0.7307   0.00758   0.00214  -0.0625   0.2206   1.0000
   4.250   0.7580   0.00784   0.00233  -0.0625   0.1994   1.0000
   4.500   0.7852   0.00811   0.00252  -0.0625   0.1795   1.0000
   4.750   0.8123   0.00841   0.00273  -0.0624   0.1587   1.0000
   5.000   0.8391   0.00874   0.00296  -0.0624   0.1370   1.0000
   5.250   0.8660   0.00904   0.00320  -0.0623   0.1205   1.0000
   5.500   0.8923   0.00946   0.00351  -0.0622   0.0959   1.0000
   5.750   0.9187   0.00981   0.00379  -0.0620   0.0785   1.0000
   6.000   0.9447   0.01027   0.00414  -0.0619   0.0588   1.0000
   6.250   0.9707   0.01068   0.00448  -0.0617   0.0436   1.0000
   6.500   0.9965   0.01112   0.00486  -0.0615   0.0312   1.0000
   6.750   1.0222   0.01157   0.00526  -0.0613   0.0215   1.0000
   7.000   1.0480   0.01198   0.00565  -0.0610   0.0157   1.0000
   7.250   1.0735   0.01242   0.00608  -0.0608   0.0112   1.0000
   7.500   1.0991   0.01284   0.00651  -0.0605   0.0088   1.0000
   7.750   1.1244   0.01328   0.00697  -0.0602   0.0068   1.0000
   8.000   1.1496   0.01372   0.00745  -0.0599   0.0057   1.0000
   8.250   1.1741   0.01427   0.00804  -0.0595   0.0045   1.0000
   8.500   1.1990   0.01473   0.00855  -0.0591   0.0040   1.0000
   8.750   1.2235   0.01522   0.00908  -0.0588   0.0035   1.0000
   9.000   1.2475   0.01576   0.00967  -0.0583   0.0032   1.0000
   9.250   1.2710   0.01636   0.01033  -0.0578   0.0028   1.0000
   9.500   1.2933   0.01712   0.01117  -0.0572   0.0026   1.0000
   9.750   1.3153   0.01790   0.01204  -0.0565   0.0024   1.0000
  10.000   1.3376   0.01855   0.01277  -0.0558   0.0023   1.0000
  10.250   1.3592   0.01927   0.01359  -0.0551   0.0023   1.0000
  10.500   1.3802   0.02002   0.01444  -0.0543   0.0022   1.0000
  10.750   1.4005   0.02083   0.01534  -0.0535   0.0021   1.0000
  11.000   1.4199   0.02169   0.01630  -0.0526   0.0020   1.0000
  11.250   1.4383   0.02261   0.01731  -0.0515   0.0019   1.0000
  11.500   1.4558   0.02356   0.01837  -0.0504   0.0018   1.0000
  11.750   1.4722   0.02457   0.01948  -0.0492   0.0017   1.0000
  12.000   1.4873   0.02562   0.02064  -0.0478   0.0017   1.0000
  12.250   1.5008   0.02673   0.02185  -0.0463   0.0016   1.0000
  12.500   1.5121   0.02792   0.02317  -0.0446   0.0015   1.0000
  12.750   1.5184   0.02918   0.02454  -0.0422   0.0015   1.0000
  13.000   1.5217   0.03068   0.02615  -0.0398   0.0015   1.0000
  13.250   1.5228   0.03245   0.02806  -0.0377   0.0014   1.0000
  13.500   1.5215   0.03463   0.03037  -0.0360   0.0014   1.0000
  13.750   1.5179   0.03729   0.03318  -0.0348   0.0013   1.0000
  14.000   1.5112   0.04060   0.03666  -0.0343   0.0013   1.0000
  14.250   1.5010   0.04475   0.04097  -0.0347   0.0013   1.0000
  14.500   1.4907   0.04934   0.04574  -0.0360   0.0013   1.0000
  14.750   1.4747   0.05527   0.05185  -0.0384   0.0012   1.0000
  15.000   1.4589   0.06157   0.05832  -0.0414   0.0012   1.0000
  15.250   1.4401   0.06878   0.06570  -0.0450   0.0012   1.0000
  15.500   1.4212   0.07620   0.07326  -0.0487   0.0012   1.0000
  15.750   1.3981   0.08461   0.08182  -0.0530   0.0012   1.0000
  16.000   1.3742   0.09328   0.09063  -0.0572   0.0012   1.0000
  16.250   1.3508   0.10206   0.09954  -0.0614   0.0013   1.0000
  16.500   1.3275   0.11097   0.10857  -0.0657   0.0013   1.0000
  16.750   1.3018   0.12061   0.11832  -0.0704   0.0013   1.0000
  17.000   1.2776   0.13019   0.12801  -0.0752   0.0013   1.0000
