  
       XFOIL         Version 6.96
  
 Calculated polar for: WASP (smoothed)                                 
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.3330   0.09647   0.09426  -0.0278   1.0000   0.0237
  -9.750  -0.3339   0.09227   0.09007  -0.0289   1.0000   0.0237
  -9.500  -0.3432   0.08603   0.08386  -0.0297   1.0000   0.0242
  -9.250  -0.3406   0.08283   0.08067  -0.0295   1.0000   0.0245
  -9.000  -0.3382   0.07972   0.07758  -0.0295   1.0000   0.0248
  -8.750  -0.3373   0.07636   0.07424  -0.0298   1.0000   0.0251
  -8.500  -0.3371   0.07302   0.07092  -0.0301   1.0000   0.0255
  -8.250  -0.3393   0.06935   0.06727  -0.0306   1.0000   0.0259
  -8.000  -0.3435   0.06558   0.06354  -0.0312   1.0000   0.0263
  -7.000  -0.5101   0.03619   0.03326  -0.0470   1.0000   0.0180
  -6.750  -0.4901   0.02634   0.02249  -0.0519   0.9961   0.0176
  -6.500  -0.4610   0.02256   0.01811  -0.0537   0.9927   0.0179
  -6.250  -0.4311   0.01947   0.01449  -0.0551   0.9890   0.0184
  -6.000  -0.4009   0.01712   0.01187  -0.0563   0.9853   0.0193
  -5.750  -0.3668   0.01651   0.01120  -0.0579   0.9812   0.0206
  -5.500  -0.3309   0.01562   0.01017  -0.0596   0.9783   0.0220
  -5.250  -0.2981   0.01469   0.00906  -0.0605   0.9737   0.0232
  -5.000  -0.2653   0.01317   0.00736  -0.0616   0.9701   0.0248
  -4.750  -0.2292   0.01245   0.00660  -0.0634   0.9675   0.0267
  -4.500  -0.1930   0.01198   0.00609  -0.0650   0.9638   0.0292
  -4.250  -0.1573   0.01131   0.00533  -0.0666   0.9589   0.0316
  -4.000  -0.1182   0.01060   0.00461  -0.0690   0.9553   0.0351
  -3.750  -0.0792   0.01027   0.00423  -0.0713   0.9500   0.0388
  -3.500  -0.0447   0.00964   0.00358  -0.0727   0.9418   0.0440
  -3.250  -0.0116   0.00939   0.00327  -0.0736   0.9318   0.0498
  -3.000   0.0198   0.00900   0.00290  -0.0742   0.9209   0.0603
  -2.750   0.0494   0.00871   0.00260  -0.0744   0.9085   0.0745
  -2.500   0.0772   0.00841   0.00237  -0.0742   0.8946   0.0984
  -2.250   0.1038   0.00814   0.00218  -0.0738   0.8792   0.1354
  -2.000   0.1296   0.00787   0.00204  -0.0732   0.8624   0.1861
  -1.750   0.1549   0.00761   0.00192  -0.0725   0.8447   0.2474
  -1.500   0.1796   0.00735   0.00182  -0.0718   0.8263   0.3225
  -1.250   0.2034   0.00709   0.00176  -0.0708   0.8079   0.4127
  -1.000   0.2263   0.00685   0.00173  -0.0696   0.7893   0.5081
  -0.750   0.2479   0.00660   0.00171  -0.0680   0.7702   0.6036
  -0.500   0.2665   0.00625   0.00171  -0.0657   0.7510   0.7301
  -0.250   0.3774   0.00586   0.00172  -0.0842   0.7273   1.0000
   0.000   0.4021   0.00597   0.00169  -0.0833   0.7051   1.0000
   0.250   0.4267   0.00610   0.00166  -0.0825   0.6831   1.0000
   0.500   0.4514   0.00622   0.00166  -0.0816   0.6609   1.0000
   0.750   0.4760   0.00636   0.00166  -0.0807   0.6393   1.0000
   1.000   0.5006   0.00650   0.00168  -0.0799   0.6166   1.0000
   1.250   0.5250   0.00666   0.00171  -0.0790   0.5949   1.0000
   1.500   0.5496   0.00682   0.00175  -0.0782   0.5733   1.0000
   1.750   0.5741   0.00699   0.00180  -0.0774   0.5528   1.0000
   2.000   0.5989   0.00715   0.00187  -0.0766   0.5334   1.0000
   2.250   0.6237   0.00732   0.00194  -0.0759   0.5146   1.0000
   2.500   0.6486   0.00749   0.00203  -0.0751   0.4971   1.0000
   2.750   0.6735   0.00766   0.00212  -0.0744   0.4806   1.0000
   3.000   0.6984   0.00784   0.00222  -0.0737   0.4643   1.0000
   3.250   0.7233   0.00802   0.00235  -0.0730   0.4488   1.0000
   3.500   0.7483   0.00820   0.00247  -0.0724   0.4343   1.0000
   3.750   0.7732   0.00838   0.00260  -0.0717   0.4194   1.0000
   4.000   0.7981   0.00858   0.00274  -0.0710   0.4045   1.0000
   4.250   0.8231   0.00877   0.00290  -0.0704   0.3906   1.0000
   4.500   0.8480   0.00897   0.00306  -0.0697   0.3765   1.0000
   4.750   0.8727   0.00918   0.00323  -0.0691   0.3619   1.0000
   5.000   0.8974   0.00939   0.00341  -0.0684   0.3478   1.0000
   5.250   0.9220   0.00962   0.00362  -0.0677   0.3342   1.0000
   5.500   0.9465   0.00986   0.00382  -0.0670   0.3200   1.0000
   5.750   0.9707   0.01011   0.00405  -0.0663   0.3052   1.0000
   6.000   0.9949   0.01038   0.00428  -0.0656   0.2909   1.0000
   6.250   1.0184   0.01069   0.00454  -0.0648   0.2726   1.0000
