  
       XFOIL         Version 6.96
  
 Calculated polar for: BOEING VERTOL V43015-2.48 AIRFOIL               
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.750  -0.3789   0.10386   0.09861  -0.0324   1.0000   0.1116
 -10.500  -0.4313   0.09707   0.09194  -0.0421   1.0000   0.1142
 -10.250  -0.4789   0.09261   0.08747  -0.0453   1.0000   0.1145
 -10.000  -0.3907   0.09257   0.08752  -0.0348   1.0000   0.1203
  -9.750  -0.4003   0.08875   0.08377  -0.0363   1.0000   0.1246
  -9.500  -0.4380   0.08278   0.07786  -0.0410   1.0000   0.1265
  -9.250  -0.4805   0.07946   0.07456  -0.0400   1.0000   0.1273
  -9.000  -0.5168   0.07749   0.07259  -0.0355   1.0000   0.1276
  -8.750  -0.5649   0.07632   0.07130  -0.0297   1.0000   0.1285
  -8.500  -0.6097   0.07640   0.07110  -0.0228   1.0000   0.1292
  -8.250  -0.5438   0.06928   0.06454  -0.0265   1.0000   0.1371
  -8.000  -0.5674   0.06741   0.06260  -0.0220   1.0000   0.1408
  -7.500  -0.6008   0.06264   0.05774  -0.0138   1.0000   0.1496
  -7.250  -0.6018   0.06088   0.05600  -0.0106   1.0000   0.1558
  -6.750  -0.6166   0.05678   0.05185  -0.0034   1.0000   0.1713
  -6.500  -0.6264   0.05479   0.04980   0.0003   1.0000   0.1839
  -5.750  -0.6062   0.04932   0.04443   0.0058   0.9940   0.2370
  -5.500  -0.5711   0.04712   0.04231   0.0033   0.9836   0.2706
  -5.250  -0.5382   0.04527   0.04031   0.0011   0.9715   0.2985
  -5.000  -0.5083   0.04243   0.03740  -0.0004   0.9596   0.3197
  -4.750  -0.4717   0.03908   0.03395  -0.0027   0.9488   0.3238
  -4.500  -0.4070   0.03424   0.02669  -0.0071   0.9388   0.1820
  -4.250  -0.3523   0.03326   0.02486  -0.0078   0.9267   0.1261
  -4.000  -0.3015   0.03175   0.02291  -0.0102   0.9176   0.1126
  -3.750  -0.2564   0.02978   0.02082  -0.0125   0.9066   0.1090
  -3.500  -0.2115   0.02870   0.01935  -0.0140   0.8947   0.1031
  -3.250  -0.1534   0.02733   0.01785  -0.0182   0.8867   0.1014
  -3.000  -0.1046   0.02561   0.01616  -0.0210   0.8741   0.1025
  -2.750  -0.0383   0.02334   0.01409  -0.0268   0.8660   0.1061
  -2.500   0.0052   0.02196   0.01282  -0.0283   0.8489   0.1082
  -2.250   0.0432   0.02080   0.01172  -0.0289   0.8304   0.1118
  -2.000   0.0738   0.01971   0.01067  -0.0282   0.8104   0.1179
  -1.750   0.0993   0.01894   0.00985  -0.0268   0.7872   0.1246
  -1.500   0.1234   0.01831   0.00910  -0.0250   0.7617   0.1328
  -1.250   0.1487   0.01758   0.00832  -0.0235   0.7363   0.1557
  -1.000   0.1556   0.01517   0.00818  -0.0187   0.7142   0.6833
  -0.750   0.2680   0.01735   0.01050  -0.0265   0.6679   0.9035
  -0.500   0.3713   0.01881   0.01137  -0.0374   0.6183   0.9396
