  
       XFOIL         Version 6.96
  
 Calculated polar for: BOEING-VERTOL V23010-1.58 AIRFOIL               
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -9.250  -0.5064   0.10016   0.09495  -0.0064   1.0000   0.1003
  -9.000  -0.5305   0.09574   0.09063  -0.0142   1.0000   0.1027
  -8.750  -0.5644   0.09142   0.08632  -0.0204   1.0000   0.1032
  -8.500  -0.5193   0.08745   0.08243  -0.0140   1.0000   0.1070
  -8.250  -0.5101   0.08467   0.07967  -0.0132   1.0000   0.1112
  -8.000  -0.5236   0.08029   0.07535  -0.0169   1.0000   0.1146
  -7.750  -0.5535   0.07613   0.07107  -0.0216   1.0000   0.1180
  -7.500  -0.5604   0.07139   0.06628  -0.0225   1.0000   0.1210
  -7.250  -0.5362   0.06886   0.06391  -0.0201   1.0000   0.1269
  -6.750  -0.5371   0.06181   0.05674  -0.0206   1.0000   0.1402
  -6.500  -0.5437   0.05910   0.05372  -0.0208   1.0000   0.1524
  -6.250  -0.5242   0.05608   0.05094  -0.0191   1.0000   0.1588
  -6.000  -0.5186   0.05332   0.04813  -0.0181   1.0000   0.1725
  -5.750  -0.5105   0.05093   0.04573  -0.0166   1.0000   0.1887
  -5.500  -0.5012   0.04885   0.04369  -0.0147   1.0000   0.2077
  -5.250  -0.4948   0.04690   0.04180  -0.0123   1.0000   0.2355
  -4.750  -0.4772   0.04402   0.03917  -0.0060   1.0000   0.2982
  -4.500  -0.4652   0.04337   0.03880  -0.0008   1.0000   0.3362
  -4.250  -0.4569   0.04347   0.03918   0.0063   1.0000   0.3883
  -3.000  -0.3355   0.02750   0.01897   0.0014   1.0000   0.1202
  -2.750  -0.3146   0.02535   0.01682   0.0027   1.0000   0.1095
  -2.500  -0.2940   0.02472   0.01590   0.0046   1.0000   0.1004
  -2.250  -0.2740   0.02351   0.01458   0.0060   1.0000   0.0955
  -2.000  -0.2198   0.02265   0.01335   0.0018   0.9888   0.0901
  -1.750  -0.1678   0.02127   0.01199  -0.0026   0.9771   0.0910
  -1.500  -0.1165   0.02024   0.01095  -0.0065   0.9648   0.0903
  -1.250  -0.0661   0.01908   0.00993  -0.0104   0.9525   0.0909
  -1.000  -0.0153   0.01794   0.00899  -0.0142   0.9400   0.0934
  -0.750   0.0310   0.01710   0.00819  -0.0171   0.9245   0.1000
  -0.500   0.0700   0.01631   0.00740  -0.0185   0.9055   0.1097
