  
       XFOIL         Version 6.96
  
 Calculated polar for: AH 80-140                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.750  -0.7873   0.04740   0.04377  -0.0761   0.6075   0.0146
 -13.500  -0.8089   0.03938   0.03554  -0.0850   0.6029   0.0147
 -13.250  -0.8321   0.03471   0.03064  -0.0870   0.5992   0.0147
 -13.000  -0.8239   0.03375   0.02969  -0.0862   0.5940   0.0150
 -12.750  -0.8306   0.03187   0.02766  -0.0839   0.5896   0.0150
 -12.500  -0.8362   0.03036   0.02601  -0.0805   0.5851   0.0151
 -12.250  -0.8255   0.02953   0.02513  -0.0788   0.5815   0.0153
 -12.000  -0.8150   0.02850   0.02400  -0.0771   0.5782   0.0155
 -11.750  -0.8068   0.02708   0.02242  -0.0752   0.5750   0.0157
 -11.500  -0.7929   0.02611   0.02133  -0.0737   0.5717   0.0159
 -11.250  -0.7762   0.02536   0.02046  -0.0725   0.5683   0.0163
 -11.000  -0.7619   0.02425   0.01917  -0.0709   0.5644   0.0166
 -10.750  -0.7456   0.02320   0.01796  -0.0696   0.5627   0.0168
 -10.500  -0.7239   0.02276   0.01741  -0.0686   0.5605   0.0171
 -10.250  -0.7058   0.02180   0.01629  -0.0674   0.5584   0.0172
 -10.000  -0.6921   0.02017   0.01452  -0.0658   0.5562   0.0178
  -9.750  -0.6693   0.01978   0.01411  -0.0650   0.5538   0.0182
  -9.500  -0.6473   0.01921   0.01345  -0.0641   0.5515   0.0185
  -9.250  -0.6247   0.01870   0.01284  -0.0633   0.5487   0.0188
  -9.000  -0.6024   0.01813   0.01215  -0.0624   0.5459   0.0192
  -8.750  -0.5790   0.01754   0.01148  -0.0616   0.5447   0.0196
  -8.500  -0.5550   0.01705   0.01089  -0.0609   0.5432   0.0200
  -8.250  -0.5306   0.01659   0.01033  -0.0602   0.5414   0.0202
  -8.000  -0.5093   0.01558   0.00921  -0.0592   0.5398   0.0208
  -7.750  -0.4851   0.01508   0.00868  -0.0585   0.5381   0.0212
  -7.500  -0.4597   0.01475   0.00832  -0.0580   0.5364   0.0217
  -7.250  -0.4343   0.01443   0.00794  -0.0574   0.5347   0.0222
  -7.000  -0.4091   0.01405   0.00748  -0.0568   0.5330   0.0226
  -6.750  -0.3837   0.01370   0.00707  -0.0562   0.5310   0.0231
